date,season,season_type,team,opponent,location,team_total,opp_total,team_q1,opp_q1,team_q2,opp_q2,team_q3,opp_q3,team_q4,opp_q4,ot_count,winner,valid_linescore,espn_url,team_ot1,team_ot2,team_ot3,opp_ot1,opp_ot2,opp_ot3
2025-04-13T19:30:00+00:00,2025,REG,Sacramento Kings,Phoenix Suns,HOME,109,98,33,25,24,29,29,21,23,23,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705766/suns-kings,,,,,,
2025-04-12T02:00:00+00:00,2025,REG,Sacramento Kings,LA Clippers,HOME,100,101,29,24,20,26,21,25,30,26,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705750/clippers-kings,,,,,,
2025-04-10T02:00:00+00:00,2025,REG,Sacramento Kings,Denver Nuggets,HOME,116,124,25,33,33,33,25,27,33,31,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705731/nuggets-kings,,,,,,
2025-04-07T23:00:00+00:00,2025,REG,Sacramento Kings,Detroit Pistons,AWAY,127,117,38,37,24,35,35,22,30,23,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705710/kings-pistons,,,,,,
2025-04-06T22:00:00+00:00,2025,REG,Sacramento Kings,Cleveland Cavaliers,AWAY,120,113,31,27,25,30,35,22,29,34,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705704/kings-cavaliers,,,,,,
2025-04-04T23:00:00+00:00,2025,REG,Sacramento Kings,Charlotte Hornets,AWAY,125,102,26,18,42,31,30,23,27,30,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705684/kings-hornets,,,,,,
2025-04-02T23:00:00+00:00,2025,REG,Sacramento Kings,Washington Wizards,AWAY,111,116,26,26,26,29,25,36,34,25,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705671/kings-wizards,,,,,,
2025-03-31T23:00:00+00:00,2025,REG,Sacramento Kings,Indiana Pacers,AWAY,109,111,28,27,32,27,26,27,23,30,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705656/kings-pacers,,,,,,
2025-03-29T21:00:00+00:00,2025,REG,Sacramento Kings,Orlando Magic,AWAY,91,121,21,38,25,23,20,37,25,23,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705640/kings-magic,,,,,,
2025-03-28T02:00:00+00:00,2025,REG,Sacramento Kings,Portland Trail Blazers,HOME,128,107,36,27,32,23,32,32,28,25,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705632/trail-blazers-kings,,,,,,
2025-03-26T02:00:00+00:00,2025,REG,Sacramento Kings,Oklahoma City Thunder,HOME,105,121,21,31,21,33,39,25,24,32,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705618/thunder-kings,,,,,,
2025-03-25T02:00:00+00:00,2025,REG,Sacramento Kings,Boston Celtics,HOME,95,113,29,30,22,26,27,32,17,25,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705610/celtics-kings,,,,,,
2025-03-23T02:00:00+00:00,2025,REG,Sacramento Kings,Milwaukee Bucks,HOME,108,114,25,17,36,32,28,37,19,28,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705593/bucks-kings,,,,,,
2025-03-21T02:00:00+00:00,2025,REG,Sacramento Kings,Chicago Bulls,HOME,116,128,39,28,25,27,25,37,27,36,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705579/bulls-kings,,,,,,
2025-03-20T02:00:00+00:00,2025,REG,Sacramento Kings,Cleveland Cavaliers,HOME,123,119,15,22,32,34,43,32,33,31,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705575/cavaliers-kings,,,,,,
2025-03-18T02:00:00+00:00,2025,REG,Sacramento Kings,Memphis Grizzlies,HOME,132,122,37,26,28,28,33,32,34,36,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705558/grizzlies-kings,,,,,,
2025-03-15T02:00:00+00:00,2025,REG,Sacramento Kings,Phoenix Suns,AWAY,106,122,22,36,35,26,25,35,24,25,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705533/kings-suns,,,,,,
2025-03-14T02:00:00+00:00,2025,REG,Sacramento Kings,Golden State Warriors,AWAY,104,130,18,30,33,31,32,35,21,34,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705523/kings-warriors,,,,,,
2025-03-11T02:30:00+00:00,2025,REG,Sacramento Kings,New York Knicks,HOME,104,133,22,37,29,29,26,37,27,30,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705505/knicks-kings,,,,,,
2025-03-10T01:30:00+00:00,2025,REG,Sacramento Kings,LA Clippers,AWAY,110,111,23,20,26,31,26,21,22,25,1,OPP,True,https://www.espn.com/nba/game/_/gameId/401705493/kings-clippers,13,,,14,,
2025-03-08T03:00:00+00:00,2025,REG,Sacramento Kings,San Antonio Spurs,HOME,127,109,20,26,36,16,39,34,32,33,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705476/spurs-kings,,,,,,
2025-03-06T02:00:00+00:00,2025,REG,Sacramento Kings,Denver Nuggets,AWAY,110,116,42,29,23,26,28,29,17,32,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705462/kings-nuggets,,,,,,
2025-03-04T01:30:00+00:00,2025,REG,Sacramento Kings,Dallas Mavericks,AWAY,122,98,27,24,33,26,34,16,28,32,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705446/kings-mavericks,,,,,,
2025-03-02T01:00:00+00:00,2025,REG,Sacramento Kings,Houston Rockets,AWAY,113,103,25,21,38,38,26,23,24,21,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705428/kings-rockets,,,,,,
2025-02-27T02:00:00+00:00,2025,REG,Sacramento Kings,Utah Jazz,AWAY,118,101,22,22,33,24,28,23,35,32,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705409/kings-jazz,,,,,,
2025-02-25T03:00:00+00:00,2025,REG,Sacramento Kings,Charlotte Hornets,HOME,130,88,34,23,31,22,23,27,42,16,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705394/hornets-kings,,,,,,
2025-02-22T03:00:00+00:00,2025,REG,Sacramento Kings,Golden State Warriors,HOME,108,132,28,31,25,37,30,32,25,32,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705371/warriors-kings,,,,,,
2025-02-14T01:00:00+00:00,2025,REG,Sacramento Kings,New Orleans Pelicans,AWAY,133,140,29,28,36,32,30,38,32,29,1,OPP,True,https://www.espn.com/nba/game/_/gameId/401705351/kings-pelicans,6,,,13,,
2025-02-13T01:00:00+00:00,2025,REG,Sacramento Kings,New Orleans Pelicans,AWAY,119,111,34,26,31,37,27,23,27,25,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705343/kings-pelicans,,,,,,
2025-02-11T01:30:00+00:00,2025,REG,Sacramento Kings,Dallas Mavericks,AWAY,129,128,27,35,34,26,26,32,29,23,1,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705328/kings-mavericks,13,,,12,,
2025-02-09T03:00:00+00:00,2025,REG,Sacramento Kings,New Orleans Pelicans,HOME,123,118,24,31,30,34,45,22,24,31,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705316/pelicans-kings,,,,,,
2025-02-07T03:00:00+00:00,2025,REG,Sacramento Kings,Portland Trail Blazers,AWAY,102,108,27,27,23,27,27,25,25,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705298/kings-trail-blazers,,,,,,
2025-02-06T03:00:00+00:00,2025,REG,Sacramento Kings,Orlando Magic,HOME,111,130,31,37,29,25,23,42,28,26,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705293/magic-kings,,,,,,
2025-02-04T01:00:00+00:00,2025,REG,Sacramento Kings,Minnesota Timberwolves,AWAY,116,114,38,34,29,25,21,27,28,28,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705270/kings-timberwolves,,,,,,
2025-02-02T01:00:00+00:00,2025,REG,Sacramento Kings,Oklahoma City Thunder,AWAY,110,144,31,36,24,46,35,31,20,31,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705257/kings-thunder,,,,,,
2025-01-30T00:30:00+00:00,2025,REG,Sacramento Kings,Philadelphia 76ers,AWAY,104,117,30,28,26,32,31,29,17,28,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705235/kings-76ers,,,,,,
2025-01-28T00:30:00+00:00,2025,REG,Sacramento Kings,Brooklyn Nets,AWAY,110,96,22,30,25,24,33,24,30,18,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705217/kings-nets,,,,,,
2025-01-26T00:30:00+00:00,2025,REG,Sacramento Kings,New York Knicks,AWAY,120,143,25,38,42,34,33,39,20,32,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705207/kings-knicks,,,,,,
2025-01-24T02:00:00+00:00,2025,REG,Sacramento Kings,Denver Nuggets,AWAY,123,132,31,40,21,34,33,36,38,22,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705192/kings-nuggets,,,,,,
2025-01-23T03:00:00+00:00,2025,REG,Sacramento Kings,Golden State Warriors,HOME,123,117,20,24,28,41,37,20,38,32,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705185/warriors-kings,,,,,,
2025-01-20T02:00:00+00:00,2025,REG,Sacramento Kings,Washington Wizards,HOME,123,100,32,26,30,22,28,29,33,23,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705164/wizards-kings,,,,,,
2025-01-17T03:00:00+00:00,2025,REG,Sacramento Kings,Houston Rockets,HOME,132,127,26,25,35,27,29,33,42,42,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705142/rockets-kings,,,,,,
2025-01-15T01:00:00+00:00,2025,REG,Sacramento Kings,Milwaukee Bucks,AWAY,115,130,26,47,28,28,28,27,33,28,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705124/kings-bucks,,,,,,
2025-01-12T20:30:00+00:00,2025,REG,Sacramento Kings,Chicago Bulls,AWAY,124,119,32,30,29,33,36,32,27,24,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705107/kings-bulls,,,,,,
2025-01-11T00:30:00+00:00,2025,REG,Sacramento Kings,Boston Celtics,AWAY,114,97,34,27,19,28,23,21,38,21,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705094/kings-celtics,,,,,,
2025-01-07T03:00:00+00:00,2025,REG,Sacramento Kings,Miami Heat,HOME,123,118,23,28,27,19,18,31,34,24,2,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705067/heat-kings,10,11,,10,6,
2025-01-06T01:30:00+00:00,2025,REG,Sacramento Kings,Golden State Warriors,AWAY,129,99,36,21,39,30,30,24,24,24,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705058/kings-warriors,,,,,,
2025-01-04T03:00:00+00:00,2025,REG,Sacramento Kings,Memphis Grizzlies,HOME,138,133,46,32,32,40,24,28,36,33,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705042/grizzlies-kings,,,,,,
2025-01-02T03:00:00+00:00,2025,REG,Sacramento Kings,Philadelphia 76ers,HOME,113,107,25,30,32,27,23,32,33,18,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705028/76ers-kings,,,,,,
2024-12-31T03:00:00+00:00,2025,REG,Sacramento Kings,Dallas Mavericks,HOME,110,100,23,37,33,23,27,17,27,23,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705014/mavericks-kings,,,,,,
2024-12-29T03:30:00+00:00,2025,REG,Sacramento Kings,Los Angeles Lakers,AWAY,122,132,31,40,35,25,24,42,32,25,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705001/kings-lakers,,,,,,
2024-12-27T03:00:00+00:00,2025,REG,Sacramento Kings,Detroit Pistons,HOME,113,114,37,34,31,19,23,24,22,37,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704984/pistons-kings,,,,,,
2024-12-22T23:00:00+00:00,2025,REG,Sacramento Kings,Indiana Pacers,HOME,95,122,23,21,29,31,26,35,17,35,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704955/pacers-kings,,,,,,
2024-12-21T23:00:00+00:00,2025,REG,Sacramento Kings,Los Angeles Lakers,HOME,99,103,26,31,27,25,24,25,22,22,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704942/lakers-kings,,,,,,
2024-12-20T03:00:00+00:00,2025,REG,Sacramento Kings,Los Angeles Lakers,HOME,100,113,28,37,30,25,22,24,20,27,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704938/lakers-kings,,,,,,
2024-12-17T03:00:00+00:00,2025,REG,Sacramento Kings,Denver Nuggets,HOME,129,130,21,41,47,34,35,21,26,34,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401736819/nuggets-kings,,,,,,
2024-12-13T01:00:00+00:00,2025,REG,Sacramento Kings,New Orleans Pelicans,AWAY,111,109,28,26,25,29,38,28,20,26,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401736801/kings-pelicans,,,,,,
2024-12-09T02:00:00+00:00,2025,REG,Sacramento Kings,Utah Jazz,HOME,141,97,26,23,36,22,43,29,36,23,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704923/jazz-kings,,,,,,
2024-12-07T01:00:00+00:00,2025,REG,Sacramento Kings,San Antonio Spurs,AWAY,140,113,33,33,36,26,31,27,40,27,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704903/kings-spurs,,,,,,
2024-12-06T01:00:00+00:00,2025,REG,Sacramento Kings,Memphis Grizzlies,AWAY,110,115,32,33,30,30,24,23,24,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704895/kings-grizzlies,,,,,,
2024-12-04T03:00:00+00:00,2025,REG,Sacramento Kings,Houston Rockets,HOME,120,111,21,28,33,27,42,29,24,27,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401703428/rockets-kings,,,,,,
2024-12-02T02:00:00+00:00,2025,REG,Sacramento Kings,San Antonio Spurs,HOME,125,127,42,28,23,30,32,34,28,35,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704879/spurs-kings,,,,,,
2024-11-30T03:00:00+00:00,2025,REG,Sacramento Kings,Portland Trail Blazers,AWAY,106,115,30,25,20,29,22,33,34,28,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401703418/kings-trail-blazers,,,,,,
2024-11-28T01:00:00+00:00,2025,REG,Sacramento Kings,Minnesota Timberwolves,AWAY,115,104,31,33,38,24,12,29,34,18,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704860/kings-timberwolves,,,,,,
2024-11-26T03:00:00+00:00,2025,REG,Sacramento Kings,Oklahoma City Thunder,HOME,109,130,30,31,32,32,22,34,25,33,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704851/thunder-kings,,,,,,
2024-11-25T02:00:00+00:00,2025,REG,Sacramento Kings,Brooklyn Nets,HOME,103,108,28,37,29,28,31,23,15,20,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704842/nets-kings,,,,,,
2024-11-23T03:30:00+00:00,2025,REG,Sacramento Kings,LA Clippers,AWAY,88,104,12,26,17,25,35,25,24,28,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401703403/kings-clippers,,,,,,
2024-11-19T03:00:00+00:00,2025,REG,Sacramento Kings,Atlanta Hawks,HOME,108,109,31,32,35,32,27,25,15,20,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704816/hawks-kings,,,,,,
2024-11-17T03:00:00+00:00,2025,REG,Sacramento Kings,Utah Jazz,HOME,121,117,35,31,29,32,26,31,31,23,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704799/jazz-kings,,,,,,
2024-11-16T03:00:00+00:00,2025,REG,Sacramento Kings,Minnesota Timberwolves,HOME,126,130,27,32,27,30,28,36,33,17,1,OPP,True,https://www.espn.com/nba/game/_/gameId/401703389/timberwolves-kings,11,,,15,,
2024-11-14T03:00:00+00:00,2025,REG,Sacramento Kings,Phoenix Suns,HOME,127,104,35,29,26,27,32,24,34,24,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704793/suns-kings,,,,,,
2024-11-12T01:00:00+00:00,2025,REG,Sacramento Kings,San Antonio Spurs,AWAY,96,116,26,22,29,38,16,24,25,32,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704782/kings-spurs,,,,,,
2024-11-11T01:00:00+00:00,2025,REG,Sacramento Kings,Phoenix Suns,AWAY,127,118,36,31,24,22,19,29,32,29,1,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704775/kings-suns,16,,,7,,
2024-11-09T03:00:00+00:00,2025,REG,Sacramento Kings,LA Clippers,HOME,98,107,28,34,17,17,28,27,25,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704762/clippers-kings,,,,,,
2024-11-07T03:00:00+00:00,2025,REG,Sacramento Kings,Toronto Raptors,HOME,122,107,30,33,27,21,32,39,33,14,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704746/raptors-kings,,,,,,
2024-11-05T01:15:00+00:00,2025,REG,Sacramento Kings,Miami Heat,AWAY,111,110,22,25,26,36,37,17,26,32,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704725/kings-heat,,,,,,
2024-11-02T23:30:00+00:00,2025,REG,Sacramento Kings,Toronto Raptors,AWAY,128,131,29,37,34,29,23,30,34,24,1,OPP,True,https://www.espn.com/nba/game/_/gameId/401704709/kings-raptors,8,,,11,,
2024-11-01T23:30:00+00:00,2025,REG,Sacramento Kings,Atlanta Hawks,AWAY,123,115,33,26,36,33,33,31,21,25,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704701/kings-hawks,,,,,,
2024-10-30T01:00:00+00:00,2025,REG,Sacramento Kings,Utah Jazz,AWAY,113,96,34,22,27,30,29,14,23,30,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704681/kings-jazz,,,,,,
2024-10-29T02:00:00+00:00,2025,REG,Sacramento Kings,Portland Trail Blazers,HOME,111,98,25,20,26,23,38,28,22,27,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704678/trail-blazers-kings,,,,,,
2024-10-27T02:30:00+00:00,2025,REG,Sacramento Kings,Los Angeles Lakers,AWAY,127,131,26,28,34,36,34,23,33,44,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704662/kings-lakers,,,,,,
2024-10-25T02:00:00+00:00,2025,REG,Sacramento Kings,Minnesota Timberwolves,HOME,115,117,32,29,27,26,29,34,27,28,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704642/timberwolves-kings,,,,,,
2024-04-14T19:30:00+00:00,2024,REG,Sacramento Kings,Portland Trail Blazers,HOME,121,82,30,18,35,19,34,21,22,24,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585828/trail-blazers-kings,,,,,,
2024-04-13T02:30:00+00:00,2024,REG,Sacramento Kings,Phoenix Suns,HOME,107,108,27,22,27,23,31,33,22,30,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585813/suns-kings,,,,,,
2024-04-12T02:00:00+00:00,2024,REG,Sacramento Kings,New Orleans Pelicans,HOME,123,135,23,34,35,30,31,34,34,37,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585798/pelicans-kings,,,,,,
2024-04-10T00:00:00+00:00,2024,REG,Sacramento Kings,Oklahoma City Thunder,AWAY,105,112,31,28,33,17,23,39,18,28,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585781/kings-thunder,,,,,,
2024-04-07T23:30:00+00:00,2024,REG,Sacramento Kings,Brooklyn Nets,AWAY,107,77,29,19,36,21,13,24,29,13,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585769/kings-nets,,,,,,
2024-04-05T23:30:00+00:00,2024,REG,Sacramento Kings,Boston Celtics,AWAY,100,101,15,27,35,27,22,30,28,17,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585746/kings-celtics,,,,,,
2024-04-04T23:30:00+00:00,2024,REG,Sacramento Kings,New York Knicks,AWAY,109,120,35,20,25,32,27,35,22,33,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585740/kings-knicks,,,,,,
2024-04-03T02:00:00+00:00,2024,REG,Sacramento Kings,LA Clippers,HOME,109,95,24,24,32,27,35,19,18,25,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585729/clippers-kings,,,,,,
2024-04-01T01:00:00+00:00,2024,REG,Sacramento Kings,Utah Jazz,HOME,127,106,27,23,29,29,39,25,32,29,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585714/jazz-kings,,,,,,
2024-03-30T02:00:00+00:00,2024,REG,Sacramento Kings,Dallas Mavericks,HOME,103,107,34,26,26,25,22,22,21,34,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585701/mavericks-kings,,,,,,
2024-03-27T02:00:00+00:00,2024,REG,Sacramento Kings,Dallas Mavericks,HOME,96,132,28,31,25,27,23,38,20,36,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585675/mavericks-kings,,,,,,
2024-03-26T02:00:00+00:00,2024,REG,Sacramento Kings,Philadelphia 76ers,HOME,108,96,31,25,29,23,23,20,25,28,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585670/76ers-kings,,,,,,
2024-03-23T23:00:00+00:00,2024,REG,Sacramento Kings,Orlando Magic,AWAY,109,107,27,26,27,30,27,25,28,26,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585648/kings-magic,,,,,,
2024-03-21T23:00:00+00:00,2024,REG,Sacramento Kings,Washington Wizards,AWAY,102,109,27,35,27,21,22,28,26,25,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585633/kings-wizards,,,,,,
2024-03-20T23:30:00+00:00,2024,REG,Sacramento Kings,Toronto Raptors,AWAY,123,89,32,27,36,18,31,20,24,24,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585627/kings-raptors,,,,,,
2024-03-19T02:00:00+00:00,2024,REG,Sacramento Kings,Memphis Grizzlies,HOME,121,111,28,32,29,15,27,29,21,29,1,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585617/grizzlies-kings,16,,,6,,
2024-03-17T02:00:00+00:00,2024,REG,Sacramento Kings,New York Knicks,HOME,91,98,22,21,26,32,26,22,17,23,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585603/knicks-kings,,,,,,
2024-03-14T02:00:00+00:00,2024,REG,Sacramento Kings,Los Angeles Lakers,HOME,120,107,29,29,31,27,28,17,32,34,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585582/lakers-kings,,,,,,
2024-03-13T02:00:00+00:00,2024,REG,Sacramento Kings,Milwaukee Bucks,HOME,129,94,38,30,37,26,20,22,34,16,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585573/bucks-kings,,,,,,
2024-03-10T22:00:00+00:00,2024,REG,Sacramento Kings,Houston Rockets,HOME,104,112,30,23,29,31,14,32,31,26,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585557/rockets-kings,,,,,,
2024-03-08T03:00:00+00:00,2024,REG,Sacramento Kings,San Antonio Spurs,HOME,131,129,30,31,41,28,29,36,31,34,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585536/spurs-kings,,,,,,
2024-03-07T03:30:00+00:00,2024,REG,Sacramento Kings,Los Angeles Lakers,AWAY,130,120,28,37,44,20,32,35,26,28,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585529/kings-lakers,,,,,,
2024-03-05T03:00:00+00:00,2024,REG,Sacramento Kings,Chicago Bulls,HOME,109,113,36,22,20,27,35,28,18,36,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585511/bulls-kings,,,,,,
2024-03-02T01:00:00+00:00,2024,REG,Sacramento Kings,Minnesota Timberwolves,AWAY,124,120,30,22,30,37,31,23,24,33,1,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585490/kings-timberwolves,9,,,5,,
2024-02-29T02:00:00+00:00,2024,REG,Sacramento Kings,Denver Nuggets,AWAY,96,117,35,28,20,37,17,35,24,17,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585475/kings-nuggets,,,,,,
2024-02-27T03:00:00+00:00,2024,REG,Sacramento Kings,Miami Heat,HOME,110,121,33,32,29,33,19,36,29,20,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585459/heat-kings,,,,,,
2024-02-26T02:30:00+00:00,2024,REG,Sacramento Kings,LA Clippers,AWAY,123,107,25,28,33,23,31,29,34,27,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585455/kings-clippers,,,,,,
2024-02-23T03:00:00+00:00,2024,REG,Sacramento Kings,San Antonio Spurs,HOME,127,122,30,32,35,25,28,30,34,35,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585431/spurs-kings,,,,,,
2024-02-15T02:00:00+00:00,2024,REG,Sacramento Kings,Denver Nuggets,AWAY,102,98,16,27,25,26,30,21,31,24,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585414/kings-nuggets,,,,,,
2024-02-14T03:00:00+00:00,2024,REG,Sacramento Kings,Phoenix Suns,AWAY,125,130,39,38,28,26,25,30,33,36,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585402/kings-suns,,,,,,
2024-02-11T20:00:00+00:00,2024,REG,Sacramento Kings,Oklahoma City Thunder,AWAY,113,127,27,29,30,38,26,33,30,27,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585388/kings-thunder,,,,,,
2024-02-10T03:00:00+00:00,2024,REG,Sacramento Kings,Denver Nuggets,HOME,135,106,32,35,35,22,39,29,29,20,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585374/nuggets-kings,,,,,,
2024-02-08T03:00:00+00:00,2024,REG,Sacramento Kings,Detroit Pistons,HOME,120,133,36,31,27,39,36,27,21,36,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585360/pistons-kings,,,,,,
2024-02-06T00:00:00+00:00,2024,REG,Sacramento Kings,Cleveland Cavaliers,AWAY,110,136,34,39,25,35,33,32,18,30,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585342/kings-cavaliers,,,,,,
2024-02-04T01:00:00+00:00,2024,REG,Sacramento Kings,Chicago Bulls,AWAY,123,115,32,25,39,27,20,29,32,34,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585328/kings-bulls,,,,,,
2024-02-03T00:30:00+00:00,2024,REG,Sacramento Kings,Indiana Pacers,AWAY,133,122,38,39,33,25,28,24,34,34,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585319/kings-pacers,,,,,,
2024-02-01T00:30:00+00:00,2024,REG,Sacramento Kings,Miami Heat,AWAY,106,115,22,28,33,31,29,31,22,25,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585306/kings-heat,,,,,,
2024-01-30T01:00:00+00:00,2024,REG,Sacramento Kings,Memphis Grizzlies,AWAY,103,94,18,33,29,17,28,21,28,23,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585291/kings-grizzlies,,,,,,
2024-01-28T02:00:00+00:00,2024,REG,Sacramento Kings,Dallas Mavericks,AWAY,120,115,29,25,34,24,31,26,26,40,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585279/kings-mavericks,,,,,,
2024-01-26T03:00:00+00:00,2024,REG,Sacramento Kings,Golden State Warriors,AWAY,134,133,40,32,35,40,29,29,30,32,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585260/kings-warriors,,,,,,
2024-01-23T03:00:00+00:00,2024,REG,Sacramento Kings,Atlanta Hawks,HOME,122,107,27,24,30,16,30,29,35,38,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585241/hawks-kings,,,,,,
